Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,MonthlyIncome_Squared,DistanceFromHome_Squared,mean_daily_worked_hours,yearly_absents,average_entry_time
43,0,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Married,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,8270083600,9,7.5202123507805325,19,10.03417355371901
38,0,Travel_Frequently,Research & Development,5,Medical,Female,4,Sales Executive,Married,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,7133491600,4,8.003354519774012,25,10.019286723163841
55,0,Travel_Rarely,Sales,3,Marketing,Male,2,Laboratory Technician,Married,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,14199105600,81,8.175601469237833,19,10.029466253443525
31,0,Travel_Rarely,Sales,3,Other,Male,1,Manufacturing Director,Divorced,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,2055715600,36,10.813751177024482,25,10.010178907721281
39,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,9706190400,16,6.089302083333333,21,9.979149305555556
42,0,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Scientist,Single,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,3783480100,100,6.598213768115942,31,9.998805555555554
31,0,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,Married,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,529920400,196,6.097765957446808,26,10.00955791962175
54,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Human Resources,Single,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,557904400,1,10.500978997289973,15,10.027591463414634
24,0,Travel_Rarely,Research & Development,4,Other,Male,1,Manufacturing Director,Single,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,31901532100,25,6.8744063421828905,35,10.016376597836775
23,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,36814096900,49,7.025246527777778,21,9.993103009259258
40,0,Travel_Frequently,Research & Development,3,Medical,Female,3,Research Scientist,Married,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,38876008900,441,7.799973599632691,19,10.01905303030303
40,0,Travel_Rarely,Research & Development,1,Medical,Female,5,Research Scientist,Married,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,1255993600,64,6.187881218038122,22,9.98335309158531
25,0,Travel_Rarely,Sales,5,Medical,Female,2,Laboratory Technician,Married,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,7225000000,400,6.211339243498818,26,10.006312056737588
30,0,Travel_Rarely,Human Resources,4,Life Sciences,Male,2,Research Scientist,Married,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,2172492100,400,6.117868794326242,26,9.949313238770685
25,0,Travel_Rarely,Research & Development,2,Medical,Male,5,Sales Executive,Divorced,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,1683460900,49,10.196005910165484,26,10.019159574468086
47,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,1805400100,1,7.794042824074074,21,9.979219907407407
33,0,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,19672867600,1,6.203211805555555,21,9.995644675925925
38,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Executive,Married,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,4751344900,361,7.91453514739229,16,9.993073696145125
31,0,Travel_Rarely,Research & Development,4,Medical,Female,3,Sales Executive,Married,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,3751562500,100,7.226888888888889,26,10.038174940898344
38,0,Travel_Frequently,Research & Development,4,Other,Male,2,Research Scientist,Married,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,1346156100,1,6.494887706855792,26,9.993867612293144
42,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,10016006400,36,9.803851165980797,18,9.997399405578417
41,0,Travel_Rarely,Sales,2,Medical,Male,1,Healthcare Representative,Married,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,569776900,4,7.67073629306162,32,9.97695657447841
47,0,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Married,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,2152032100,441,7.2248530762167125,19,10.014484618916438
35,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,6237840400,16,10.381681839402427,23,10.01748599439776
22,0,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Sales Executive,Single,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,642115600,144,6.414363173216885,32,9.949836244541485
35,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Single,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,17271216400,81,7.986352859135287,22,9.983720362622035
33,0,Travel_Rarely,Sales,4,Medical,Male,3,Healthcare Representative,Married,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,259532100,9,9.07009825327511,32,9.9996288209607
32,0,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Manufacturing Director,Single,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,2876176900,9,6.992426006792819,32,10.005327510917029
40,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Director,Married,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,2571504100,1,6.217579033007903,22,10.006362157136214
32,0,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,18755302500,1,6.02121158392435,26,9.995124113475178
39,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,17961360400,16,8.004868173258004,25,9.983310969868175
38,0,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Married,3.0,11,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,411684100,400,8.04372015610652,19,9.99780991735537
32,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Married,1.0,12,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,4066612900,324,7.899861111111111,23,9.997937675070029
37,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Sales Executive,Married,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,2947404100,1,9.395383881735814,28,10.017407010014306
25,0,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,Divorced,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,775622500,4,7.97267217630854,19,10.00387741046832
44,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Sales Representative,Single,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,681210000,64,10.79869467984934,25,9.95959274952919
21,0,Travel_Rarely,Sales,5,Medical,Male,3,Research Scientist,Single,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,4471596900,100,8.192936676082862,25,10.026022834274952
39,0,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Director,Single,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,2231617600,9,6.270208042770804,22,10.000819386331939
23,1,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,3818004100,4,7.99859977324263,16,9.981196145124716
36,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,3745440000,576,7.8377682811016145,27,10.013347578347577
36,0,Travel_Frequently,Research & Development,1,Medical,Male,2,Sales Executive,Divorced,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,11227521600,256,7.801609510745314,18,10.016026520347507
56,0,Non-Travel,Research & Development,1,Life Sciences,Male,1,Sales Executive,Divorced,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,2988808900,64,6.571621168582376,29,9.995915948275861
29,1,Travel_Rarely,Research & Development,4,Medical,Male,2,Sales Representative,Married,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,897601600,81,10.940326135852452,14,10.002050157444895
42,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,Married,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,9996000400,289,7.3613338021565875,24,9.990131270511016
56,1,Travel_Rarely,Sales,4,Other,Male,2,Sales Executive,Married,8.0,24,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,1663008400,100,6.8020810185185185,21,9.994521990740742
41,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Healthcare Representative,Married,0.0,15,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,11924640000,169,7.7766064814814815,21,10.011864583333335
34,0,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,1.0,13,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,3883782400,1,7.387210837887067,17,10.036152094717668
36,0,Non-Travel,Sales,1,Medical,Female,1,Human Resources,Divorced,1.0,14,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,17548300900,1,7.725861823361823,27,10.010834520417854
41,0,Travel_Rarely,Research & Development,5,Medical,Male,1,Healthcare Representative,Divorced,2.0,13,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,1665456100,1,7.090624999999999,33,10.01922149122807
32,0,Travel_Rarely,Sales,4,Life Sciences,Female,2,Research Scientist,Single,1.0,11,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,3328136100,81,6.66114406779661,25,9.996480696798493
35,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Healthcare Representative,Single,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,573123600,256,10.475925541724298,20,10.00500806823421
38,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Representative,Married,1.0,22,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,1524121600,529,6.927081560283688,26,10.037243498817967
50,1,Travel_Frequently,Sales,2,Life Sciences,Female,2,Laboratory Technician,Divorced,7.0,14,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,28220640100,16,7.187586445366528,20,10.013488934993084
36,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Healthcare Representative,Married,4.0,14,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3,870250000,484,6.304837369420703,27,10.002126068376068
45,0,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,8.0,16,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,1316964100,576,6.104605200945627,26,10.014869976359337
40,0,Travel_Rarely,Sales,4,Life Sciences,Male,1,Research Scientist,Single,2.0,11,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3,8764704400,100,6.195991379310345,29,10.007065373563218
35,0,Travel_Frequently,Sales,2,Life Sciences,Male,2,Manufacturing Director,Married,1.0,25,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,1042644100,49,8.405673436041084,23,9.995781979458451
40,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manager,Married,2.0,14,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,1280208400,289,7.508661616161616,30,10.055946368446369
35,0,Travel_Rarely,Human Resources,1,Life Sciences,Male,2,Research Scientist,Married,1.0,18,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,6380814400,196,6.858034934497817,32,10.00265890344493
29,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,4.0,11,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,1835265600,1,9.82063457854406,29,9.996350574712643
29,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Representative,Single,1.0,19,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,5704780900,25,6.062686403508772,33,10.002123538011697
50,1,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,4.0,15,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,30025958400,289,9.61787459658829,20,10.055743430152145
39,0,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Married,0.0,11,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,38812940100,625,7.5375743026977595,18,10.003640832190214
31,0,Non-Travel,Research & Development,4,Life Sciences,Female,4,Sales Executive,Single,0.0,12,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,21703182400,64,7.313956056466302,17,9.993931010928963
26,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Manager,Single,0.0,20,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,8608128400,121,7.488528985507246,31,10.038211352657004
36,0,Travel_Frequently,Research & Development,1,Technical Degree,Male,1,Sales Executive,Married,4.0,12,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,184688100,25,7.731271990740741,21,9.959503472222222
39,0,Travel_Rarely,Research & Development,1,Medical,Female,1,Research Scientist,Married,4.0,14,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,2283884100,4,5.986141044061302,29,9.987278496168583
27,0,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,Married,1.0,20,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,26968208400,64,9.328113275613275,30,9.999974747474747
49,0,Travel_Frequently,Research & Development,1,Medical,Male,3,Healthcare Representative,Married,2.0,18,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,897601600,36,6.417208333333334,21,9.989494212962963
34,0,Travel_Rarely,Sales,3,Medical,Female,1,Sales Executive,Married,2.0,14,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,159012100,16,6.4703896263520155,35,10.005007374631269
41,1,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,Single,8.0,12,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,440580100,49,8.586371082621083,27,10.002083333333333
49,0,Travel_Frequently,Sales,4,Life Sciences,Female,2,Manufacturing Director,Married,1.0,21,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,3375610000,1,6.697658066015806,22,9.995321943282194
37,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,6.0,19,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,3188860900,4,8.490649320206284,24,10.00394397562119
33,0,Travel_Frequently,Research & Development,2,Medical,Male,2,Research Scientist,Married,1.0,14,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,1169640000,100,9.49848816029144,17,10.028876366120219
27,0,Travel_Rarely,Sales,4,Medical,Female,4,Manufacturing Director,Married,9.0,17,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,1936000000,25,6.415852741387676,32,10.020832120329938
32,0,Travel_Frequently,Research & Development,2,Medical,Female,2,Research Scientist,Single,0.0,16,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,1225000000,81,7.343237667127708,20,9.987534578146612
59,0,Travel_Rarely,Sales,2,Marketing,Female,5,Sales Representative,Married,4.0,12,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,426835600,4,10.021274231678488,26,10.017185579196218
30,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Laboratory Technician,Divorced,1.0,17,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,29477456100,121,6.38853481163567,28,10.014359799713876
38,0,Travel_Frequently,Sales,4,Life Sciences,Male,2,Healthcare Representative,Single,0.0,15,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3,1732224400,324,7.987472222222223,31,9.984806763285025
36,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,6.0,23,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4,8471361600,49,7.807432336182337,27,9.993613485280152
35,0,Travel_Rarely,Human Resources,4,Human Resources,Male,2,Manager,Married,0.0,11,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3,1085043600,9,7.5059746168582375,29,10.008575191570882
29,0,Travel_Rarely,Sales,4,Life Sciences,Male,2,Laboratory Technician,Single,0.0,11,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3,452412900,841,10.701363127240143,13,10.00236335125448
31,0,Travel_Rarely,Research & Development,2,Medical,Male,2,Laboratory Technician,Divorced,1.0,15,1,5.0,3,5,4,3,1.0,3.0,2.0,3,3,1580062500,4,6.289178436911488,25,10.00430790960452
34,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,Divorced,0.0,11,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,11648884900,784,7.597329244829244,30,9.978073593073592
28,1,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Research Director,Single,5.0,13,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,10192921600,1,10.496136584182436,32,9.984486899563318
29,0,Travel_Rarely,Research & Development,2,Life Sciences,Female,4,Laboratory Technician,Divorced,1.0,14,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,1329331600,256,8.015278964862299,27,10.00931623931624
32,0,Travel_Rarely,Human Resources,3,Human Resources,Female,2,Research Director,Divorced,0.0,19,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,5544291600,484,10.699560669456067,22,10.024629242212924
22,0,Non-Travel,Research & Development,3,Life Sciences,Female,3,Sales Executive,Divorced,1.0,16,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,11774420100,64,9.981459836459836,30,9.996299903799903
53,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Manager,Married,2.0,13,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,444788100,121,8.030597928436912,25,10.050060028248588
38,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,5.0,14,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,1385328400,841,9.70982456140351,14,9.98932073774179
24,0,Non-Travel,Research & Development,5,Life Sciences,Male,3,Research Scientist,Divorced,0.0,16,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,8798440000,1,6.899938936781609,29,9.976266762452108
36,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,Single,7.0,12,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,3009619600,1,6.495408357075024,27,10.015512820512821
34,0,Travel_Rarely,Sales,3,Marketing,Male,4,Research Scientist,Single,0.0,11,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,751856400,576,6.1428113425925925,21,10.027376157407408
21,0,Travel_Rarely,Sales,3,Life Sciences,Male,2,Manufacturing Director,Single,1.0,12,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,18925504900,4,5.9861622807017545,33,10.017953216374268
34,1,Travel_Rarely,Sales,2,Marketing,Female,2,Research Scientist,Single,2.0,13,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,7162236900,225,7.79967320261438,23,10.010552054154996
53,0,Travel_Rarely,Sales,1,Life Sciences,Male,5,Human Resources,Divorced,4.0,15,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3,999824400,4,7.515122448979591,16,10.010784580498866
32,1,Travel_Frequently,Research & Development,3,Medical,Female,2,Manufacturing Director,Single,1.0,13,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,27549360400,100,9.541501661918328,27,9.977282763532763
42,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Laboratory Technician,Married,0.0,20,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4,4423580100,100,6.92253032508491,32,9.985886705482775
44,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Manufacturing Director,Married,3.0,15,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,549902500,9,7.089795381801555,18,9.986679240969364
46,0,Travel_Rarely,Sales,3,Life Sciences,Female,1,Research Scientist,Single,3.0,13,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,1169640000,4,8.047628472222222,21,10.02474537037037
33,0,Travel_Rarely,Sales,3,Medical,Male,1,Manufacturing Director,Single,4.0,14,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3,1912312900,9,6.498398345153665,26,9.978152482269504
44,0,Travel_Rarely,Human Resources,3,Life Sciences,Male,5,Healthcare Representative,Married,2.0,21,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4,2264808100,676,8.49551521438451,20,9.98770977408944
30,0,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Research Scientist,Single,1.0,16,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3,2810060100,1,6.059143421664341,22,9.994948860994887
39,1,Travel_Rarely,Human Resources,4,Medical,Male,1,Sales Executive,Married,3.0,14,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3,1349092900,1,6.5079414476717385,20,10.023271092669432
24,1,Travel_Rarely,Human Resources,5,Human Resources,Male,3,Sales Executive,Married,2.0,11,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3,2273382400,4,9.683534013605442,16,10.009363945578231
43,0,Travel_Rarely,Sales,5,Technical Degree,Female,1,Research Director,Divorced,1.0,19,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3,162307600,81,6.5083962488129155,27,10.017289886039885
50,1,Travel_Rarely,Research & Development,4,Medical,Male,1,Research Director,Married,1.0,11,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3,2401000000,144,8.930534934497818,32,10.003328481319748
35,0,Travel_Rarely,Sales,4,Marketing,Male,3,Manufacturing Director,Married,1.0,13,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3,10953715600,4,7.090280162136385,28,9.995069146399619
36,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,4,Sales Executive,Married,9.0,12,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3,28923804900,625,9.11446905766526,24,9.9696319737459
33,0,Travel_Frequently,Sales,2,Marketing,Male,4,Human Resources,Married,2.0,11,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3,846228100,81,6.563536727103673,22,10.013902835890285
35,0,Travel_Rarely,Research & Development,1,Medical,Male,1,Research Scientist,Divorced,1.0,14,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3,3323522500,100,6.195321576763486,20,9.981694329183956
27,0,Travel_Rarely,Sales,2,Marketing,Female,3,Research Scientist,Divorced,1.0,15,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3,2115080100,64,7.592880055788005,22,9.985448628544862
26,1,Travel_Rarely,Sales,3,Marketing,Male,2,Manager,Single,1.0,12,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3,577921600,16,7.717430254930256,30,10.015698653198653
27,0,Travel_Frequently,Sales,3,Life Sciences,Male,4,Healthcare Representative,Single,1.0,20,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4,1006158400,576,6.806234161793372,33,9.984664961013644
30,0,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Scientist,Single,1.0,14,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3,413308900,1,6.819847940613027,29,10.007630507662837
41,1,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,Married,1.0,13,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3,10422368100,400,5.989205182072829,23,10.017762605042018
34,0,Non-Travel,Research & Development,2,Technical Degree,Female,1,Research Scientist,Single,0.0,13,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3,7430440000,49,7.813032503457815,20,10.015719225449516
37,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Married,4.0,16,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3,426009600,289,6.091138032305433,34,10.019226627508566
46,0,Travel_Frequently,Research & Development,3,Technical Degree,Male,3,Sales Executive,Single,4.0,14,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3,1628122500,400,9.277514124293786,25,9.992677730696798
35,0,Travel_Rarely,Research & Development,4,Medical,Female,3,Research Scientist,Married,1.0,16,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3,1473024400,64,6.892216459197787,20,9.990342323651452
48,1,Travel_Rarely,Research & Development,4,Technical Degree,Female,1,Sales Executive,Single,9.0,16,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3,2107728100,4,9.344940898345154,26,10.029927895981087
28,1,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Single,1.0,22,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4,655872100,100,10.719073275862069,29,10.044796455938698
